Frequency (MHz),CISPR11_RE_CLASS_B_Group_1,CISPR11_RE_CLASS_B_Group_1_Important,CISPR11_RE_CLASS_A_Group_1_up_to_20kVA]
828.3329209,47,,57
828.3929234,47,,57
828.4529259,47,,57
828.5129284,47,,57
828.5729308,47,,57
828.6329333,47,,57
828.6929358,47,,57
828.7529383,47,,57
828.8129407,47,,57
828.8729432,47,,57
828.9329457,47,,57
828.9929482,47,,57
829.0529506,47,,57
829.1129531,47,,57
829.1729556,47,,57
829.2329581,47,,57
829.2929605,47,,57
829.352963,47,,57
829.4129655,47,,57
829.472968,47,,57
829.5329704,47,,57
829.5929729,47,,57
829.6529754,47,,57
829.7129779,47,,57
829.7729803,47,,57
829.8329828,47,,57
829.8929853,47,,57
829.9529878,47,,57
830.0129902,47,,57
830.0729927,47,,57
830.1329952,47,,57
830.1929976,47,,57
830.2530001,47,,57
830.3130026,47,,57
830.3730051,47,,57
830.4330075,47,,57
830.49301,47,,57
830.5530125,47,,57
830.613015,47,,57
830.6730174,47,,57
830.7330199,47,,57
830.7930224,47,,57
830.8530249,47,,57
830.9130273,47,,57
830.9730298,47,,57
831.0330323,47,,57
831.0930348,47,,57
831.1530372,47,,57
831.2130397,47,,57
831.2730422,47,,57
831.3330447,47,,57
831.3930471,47,,57
831.4530496,47,,57
831.5130521,47,,57
831.5730546,47,,57
831.633057,47,,57
831.6930595,47,,57
831.753062,47,,57
831.8130645,47,,57
831.8730669,47,,57
831.9330694,47,,57
831.9930719,47,,57
832.0530744,47,,57
832.1130768,47,,57
832.1730793,47,,57
832.2330818,47,,57
832.2930843,47,,57
832.3530867,47,,57
832.4130892,47,,57
832.4730917,47,,57
832.5330941,47,,57
832.5930966,47,,57
832.6530991,47,,57
832.7131016,47,,57
832.773104,47,,57
832.8331065,47,,57
832.893109,47,,57
832.9531115,47,,57
833.0131139,47,,57
833.0731164,47,,57
833.1331189,47,,57
833.1931214,47,,57
833.2531238,47,,57
833.3131263,47,,57
833.3731288,47,,57
833.4331313,47,,57
833.4931337,47,,57
833.5531362,47,,57
833.6131387,47,,57
833.6731412,47,,57
833.7331436,47,,57
833.7931461,47,,57
833.8531486,47,,57
833.9131511,47,,57
833.9731535,47,,57
834.033156,47,,57
834.0931585,47,,57
834.153161,47,,57
834.2131634,47,,57
834.2731659,47,,57
834.3331684,47,,57
834.3931709,47,,57
834.4531733,47,,57
834.5131758,47,,57
834.5731783,47,,57
834.6331807,47,,57
834.6931832,47,,57
834.7531857,47,,57
834.8131882,47,,57
834.8731906,47,,57
834.9331931,47,,57
834.9931956,47,,57
835.0531981,47,,57
835.1132005,47,,57
835.173203,47,,57
835.2332055,47,,57
835.293208,47,,57
835.3532104,47,,57
835.4132129,47,,57
835.4732154,47,,57
835.5332179,47,,57
835.5932203,47,,57
835.6532228,47,,57
835.7132253,47,,57
835.7732278,47,,57
835.8332302,47,,57
835.8932327,47,,57
835.9532352,47,,57
836.0132377,47,,57
836.0732401,47,,57
836.1332426,47,,57
836.1932451,47,,57
836.2532476,47,,57
836.31325,47,,57
836.3732525,47,,57
836.433255,47,,57
836.4932575,47,,57
836.5532599,47,,57
836.6132624,47,,57
836.6732649,47,,57
836.7332674,47,,57
836.7932698,47,,57
836.8532723,47,,57
836.9132748,47,,57
836.9732772,47,,57
837.0332797,47,,57
837.0932822,47,,57
837.1532847,47,,57
837.2132871,47,,57
837.2732896,47,,57
837.3332921,47,,57
837.3932946,47,,57
837.453297,47,,57
837.5132995,47,,57
837.573302,47,,57
837.6333045,47,,57
837.6933069,47,,57
837.7533094,47,,57
837.8133119,47,,57
837.8733144,47,,57
837.9333168,47,,57
837.9933193,47,,57
838.0533218,47,,57
838.1133243,47,,57
838.1733267,47,,57
838.2333292,47,,57
838.2933317,47,,57
838.3533342,47,,57
838.4133366,47,,57
838.4733391,47,,57
838.5333416,47,,57
838.5933441,47,,57
838.6533465,47,,57
838.713349,47,,57
838.7733515,47,,57
838.833354,47,,57
838.8933564,47,,57
838.9533589,47,,57
839.0133614,47,,57
839.0733639,47,,57
839.1333663,47,,57
839.1933688,47,,57
839.2533713,47,,57
839.3133737,47,,57
839.3733762,47,,57
839.4333787,47,,57
839.4933812,47,,57
839.5533836,47,,57
839.6133861,47,,57
839.6733886,47,,57
839.7333911,47,,57
839.7933935,47,,57
839.853396,47,,57
839.9133985,47,,57
839.973401,47,,57
840.0334034,47,,57
840.0934059,47,,57
840.1534084,47,,57
840.2134109,47,,57
840.2734133,47,,57
840.3334158,47,,57
840.3934183,47,,57
840.4534208,47,,57
840.5134232,47,,57
840.5734257,47,,57
840.6334282,47,,57
840.6934307,47,,57
840.7534331,47,,57
840.8134356,47,,57
840.8734381,47,,57
840.9334406,47,,57
840.993443,47,,57
841.0534455,47,,57
841.113448,47,,57
841.1734505,47,,57
841.2334529,47,,57
841.2934554,47,,57
841.3534579,47,,57
841.4134603,47,,57
841.4734628,47,,57
841.5334653,47,,57
841.5934678,47,,57
841.6534702,47,,57
841.7134727,47,,57
841.7734752,47,,57
841.8334777,47,,57
841.8934801,47,,57
841.9534826,47,,57
842.0134851,47,,57
842.0734876,47,,57
842.13349,47,,57
842.1934925,47,,57
842.253495,47,,57
842.3134975,47,,57
842.3734999,47,,57
842.4335024,47,,57
842.4935049,47,,57
842.5535074,47,,57
842.6135098,47,,57
842.6735123,47,,57
842.7335148,47,,57
842.7935173,47,,57
842.8535197,47,,57
842.9135222,47,,57
842.9735247,47,,57
843.0335272,47,,57
843.0935296,47,,57
843.1535321,47,,57
843.2135346,47,,57
843.2735371,47,,57
843.3335395,47,,57
843.393542,47,,57
843.4535445,47,,57
843.513547,47,,57
843.5735494,47,,57
843.6335519,47,,57
843.6935544,47,,57
843.7535568,47,,57
843.8135593,47,,57
843.8735618,47,,57
843.9335643,47,,57
843.9935667,47,,57
844.0535692,47,,57
844.1135717,47,,57
844.1735742,47,,57
844.2335766,47,,57
844.2935791,47,,57
844.3535816,47,,57
844.4135841,47,,57
844.4735865,47,,57
844.533589,47,,57
844.5935915,47,,57
844.653594,47,,57
844.7135964,47,,57
844.7735989,47,,57
844.8336014,47,,57
844.8936039,47,,57
844.9536063,47,,57
845.0136088,47,,57
845.0736113,47,,57
845.1336138,47,,57
845.1936162,47,,57
845.2536187,47,,57
845.3136212,47,,57
845.3736237,47,,57
845.4336261,47,,57
845.4936286,47,,57
845.5536311,47,,57
845.6136336,47,,57
845.673636,47,,57
845.7336385,47,,57
845.793641,47,,57
845.8536434,47,,57
845.9136459,47,,57
845.9736484,47,,57
846.0336509,47,,57
846.0936533,47,,57
846.1536558,47,,57
846.2136583,47,,57
846.2736608,47,,57
846.3336632,47,,57
846.3936657,47,,57
846.4536682,47,,57
846.5136707,47,,57
846.5736731,47,,57
846.6336756,47,,57
846.6936781,47,,57
846.7536806,47,,57
846.813683,47,,57
846.8736855,47,,57
846.933688,47,,57
846.9936905,47,,57
847.0536929,47,,57
847.1136954,47,,57
847.1736979,47,,57
847.2337004,47,,57
847.2937028,47,,57
847.3537053,47,,57
847.4137078,47,,57
847.4737103,47,,57
847.5337127,47,,57
847.5937152,47,,57
847.6537177,47,,57
847.7137202,47,,57
847.7737226,47,,57
847.8337251,47,,57
847.8937276,47,,57
847.9537301,47,,57
848.0137325,47,,57
848.073735,47,,57
848.1337375,47,,57
848.1937399,47,,57
848.2537424,47,,57
848.3137449,47,,57
848.3737474,47,,57
848.4337498,47,,57
848.4937523,47,,57
848.5537548,47,,57
848.6137573,47,,57
848.6737597,47,,57
848.7337622,47,,57
848.7937647,47,,57
848.8537672,47,,57
848.9137696,47,,57
848.9737721,47,,57
849.0337746,47,,57
849.0937771,47,,57
849.1537795,47,,57
849.213782,47,,57
849.2737845,47,,57
849.333787,47,,57
849.3937894,47,,57
849.4537919,47,,57
849.5137944,47,,57
849.5737969,47,,57
849.6337993,47,,57
849.6938018,47,,57
849.7538043,47,,57
849.8138068,47,,57
849.8738092,47,,57
849.9338117,47,,57
849.9938142,47,,57
850.0538167,47,,57
850.1138191,47,,57
850.1738216,47,,57
850.2338241,47,,57
850.2938265,47,,57
850.353829,47,,57
850.4138315,47,,57
850.473834,47,,57
850.5338364,47,,57
850.5938389,47,,57
850.6538414,47,,57
850.7138439,47,,57
850.7738463,47,,57
850.8338488,47,,57
850.8938513,47,,57
850.9538538,47,,57
851.0138562,47,,57
851.0738587,47,,57
851.1338612,47,,57
851.1938637,47,,57
851.2538661,47,,57
851.3138686,47,,57
851.3738711,47,,57
851.4338736,47,,57
851.493876,47,,57
851.5538785,47,,57
851.613881,47,,57
851.6738835,47,,57
851.7338859,47,,57
851.7938884,47,,57
851.8538909,47,,57
851.9138934,47,,57
851.9738958,47,,57
852.0338983,47,,57
852.0939008,47,,57
852.1539033,47,,57
852.2139057,47,,57
852.2739082,47,,57
852.3339107,47,,57
852.3939132,47,,57
852.4539156,47,,57
852.5139181,47,,57
852.5739206,47,,57
852.633923,47,,57
852.6939255,47,,57
852.753928,47,,57
852.8139305,47,,57
852.8739329,47,,57
852.9339354,47,,57
852.9939379,47,,57
853.0539404,47,,57
853.1139428,47,,57
853.1739453,47,,57
853.2339478,47,,57
853.2939503,47,,57
853.3539527,47,,57
853.4139552,47,,57
853.4739577,47,,57
853.5339602,47,,57
853.5939626,47,,57
853.6539651,47,,57
853.7139676,47,,57
853.7739701,47,,57
853.8339725,47,,57
853.893975,47,,57
853.9539775,47,,57
854.01398,47,,57
854.0739824,47,,57
854.1339849,47,,57
854.1939874,47,,57
854.2539899,47,,57
854.3139923,47,,57
854.3739948,47,,57
854.4339973,47,,57
854.4939998,47,,57
854.5540022,47,,57
854.6140047,47,,57
854.6740072,47,,57
854.7340096,47,,57
854.7940121,47,,57
854.8540146,47,,57
854.9140171,47,,57
854.9740195,47,,57
855.034022,47,,57
855.0940245,47,,57
855.154027,47,,57
855.2140294,47,,57
855.2740319,47,,57
855.3340344,47,,57
855.3940369,47,,57
855.4540393,47,,57
855.5140418,47,,57
855.5740443,47,,57
855.6340468,47,,57
855.6940492,47,,57
855.7540517,47,,57
855.8140542,47,,57
855.8740567,47,,57
855.9340591,47,,57
855.9940616,47,,57
856.0540641,47,,57
856.1140666,47,,57
856.174069,47,,57
856.2340715,47,,57
856.294074,47,,57
856.3540765,47,,57
856.4140789,47,,57
856.4740814,47,,57
856.5340839,47,,57
856.5940864,47,,57
856.6540888,47,,57
856.7140913,47,,57
856.7740938,47,,57
856.8340963,47,,57
856.8940987,47,,57
856.9541012,47,,57
857.0141037,47,,57
857.0741061,47,,57
857.1341086,47,,57
857.1941111,47,,57
857.2541136,47,,57
857.314116,47,,57
857.3741185,47,,57
857.434121,47,,57
857.4941235,47,,57
857.5541259,47,,57
857.6141284,47,,57
857.6741309,47,,57
857.7341334,47,,57
857.7941358,47,,57
857.8541383,47,,57
857.9141408,47,,57
857.9741433,47,,57
858.0341457,47,,57
858.0941482,47,,57
858.1541507,47,,57
858.2141532,47,,57
858.2741556,47,,57
858.3341581,47,,57
858.3941606,47,,57
858.4541631,47,,57
858.5141655,47,,57
858.574168,47,,57
858.6341705,47,,57
858.694173,47,,57
858.7541754,47,,57
858.8141779,47,,57
858.8741804,47,,57
858.9341829,47,,57
858.9941853,47,,57
859.0541878,47,,57
859.1141903,47,,57
859.1741928,47,,57
859.2341952,47,,57
859.2941977,47,,57
859.3542002,47,,57
859.4142026,47,,57
859.4742051,47,,57
859.5342076,47,,57
859.5942101,47,,57
859.6542125,47,,57
859.714215,47,,57
859.7742175,47,,57
859.83422,47,,57
859.8942224,47,,57
859.9542249,47,,57
860.0142274,47,,57
860.0742299,47,,57
860.1342323,47,,57
860.1942348,47,,57
860.2542373,47,,57
860.3142398,47,,57
860.3742422,47,,57
860.4342447,47,,57
860.4942472,47,,57
860.5542497,47,,57
860.6142521,47,,57
860.6742546,47,,57
860.7342571,47,,57
860.7942596,47,,57
860.854262,47,,57
860.9142645,47,,57
860.974267,47,,57
861.0342695,47,,57
861.0942719,47,,57
861.1542744,47,,57
861.2142769,47,,57
861.2742794,47,,57
861.3342818,47,,57
861.3942843,47,,57
861.4542868,47,,57
861.5142892,47,,57
861.5742917,47,,57
861.6342942,47,,57
861.6942967,47,,57
861.7542991,47,,57
861.8143016,47,,57
861.8743041,47,,57
861.9343066,47,,57
861.994309,47,,57
862.0543115,47,,57
862.114314,47,,57
862.1743165,47,,57
862.2343189,47,,57
862.2943214,47,,57
862.3543239,47,,57
862.4143264,47,,57
862.4743288,47,,57
862.5343313,47,,57
862.5943338,47,,57
862.6543363,47,,57
862.7143387,47,,57
862.7743412,47,,57
862.8343437,47,,57
862.8943462,47,,57
862.9543486,47,,57
863.0143511,47,,57
863.0743536,47,,57
863.1343561,47,,57
863.1943585,47,,57
863.254361,47,,57
863.3143635,47,,57
863.374366,47,,57
863.4343684,47,,57
863.4943709,47,,57
863.5543734,47,,57
863.6143759,47,,57
863.6743783,47,,57
863.7343808,47,,57
863.7943833,47,,57
863.8543857,47,,57
863.9143882,47,,57
863.9743907,47,,57
864.0343932,47,,57
864.0943956,47,,57
864.1543981,47,,57
864.2144006,47,,57
864.2744031,47,,57
864.3344055,47,,57
864.394408,47,,57
864.4544105,47,,57
864.514413,47,,57
864.5744154,47,,57
864.6344179,47,,57
864.6944204,47,,57
864.7544229,47,,57
864.8144253,47,,57
864.8744278,47,,57
864.9344303,47,,57
864.9944328,47,,57
865.0544352,47,,57
865.1144377,47,,57
865.1744402,47,,57
865.2344427,47,,57
865.2944451,47,,57
865.3544476,47,,57
865.4144501,47,,57
865.4744526,47,,57
865.534455,47,,57
865.5944575,47,,57
865.65446,47,,57
865.7144625,47,,57
865.7744649,47,,57
865.8344674,47,,57
865.8944699,47,,57
865.9544723,47,,57
866.0144748,47,,57
866.0744773,47,,57
866.1344798,47,,57
866.1944822,47,,57
866.2544847,47,,57
866.3144872,47,,57
866.3744897,47,,57
866.4344921,47,,57
866.4944946,47,,57
866.5544971,47,,57
866.6144996,47,,57
866.674502,47,,57
866.7345045,47,,57
866.794507,47,,57
866.8545095,47,,57
866.9145119,47,,57
866.9745144,47,,57
867.0345169,47,,57
867.0945194,47,,57
867.1545218,47,,57
867.2145243,47,,57
867.2745268,47,,57
867.3345293,47,,57
867.3945317,47,,57
867.4545342,47,,57
867.5145367,47,,57
867.5745392,47,,57
867.6345416,47,,57
867.6945441,47,,57
867.7545466,47,,57
867.8145491,47,,57
867.8745515,47,,57
867.934554,47,,57
867.9945565,47,,57
868.054559,47,,57
868.1145614,47,,57
868.1745639,47,,57
868.2345664,47,,57
868.2945688,47,,57
868.3545713,47,,57
868.4145738,47,,57
868.4745763,47,,57
868.5345787,47,,57
868.5945812,47,,57
868.6545837,47,,57
868.7145862,47,,57
868.7745886,47,,57
868.8345911,47,,57
868.8945936,47,,57
868.9545961,47,,57
869.0145985,47,,57
869.074601,47,,57
869.1346035,47,,57
869.194606,47,,57
869.2546084,47,,57
869.3146109,47,,57
869.3746134,47,,57
869.4346159,47,,57
869.4946183,47,,57
869.5546208,47,,57
869.6146233,47,,57
869.6746258,47,,57
869.7346282,47,,57
869.7946307,47,,57
869.8546332,47,,57
869.9146357,47,,57
869.9746381,47,,57
870.0346406,47,,57
870.0946431,47,,57
870.1546456,47,,57
870.214648,47,,57
870.2746505,47,,57
870.334653,47,,57
870.3946554,47,,57
870.4546579,47,,57
870.5146604,47,,57
870.5746629,47,,57
870.6346653,47,,57
870.6946678,47,,57
870.7546703,47,,57
870.8146728,47,,57
870.8746752,47,,57
870.9346777,47,,57
870.9946802,47,,57
871.0546827,47,,57
871.1146851,47,,57
871.1746876,47,,57
871.2346901,47,,57
871.2946926,47,,57
871.354695,47,,57
871.4146975,47,,57
871.4747,47,,57
871.5347025,47,,57
871.5947049,47,,57
871.6547074,47,,57
871.7147099,47,,57
871.7747124,47,,57
871.8347148,47,,57
871.8947173,47,,57
871.9547198,47,,57
872.0147223,47,,57
872.0747247,47,,57
872.1347272,47,,57
872.1947297,47,,57
872.2547322,47,,57
872.3147346,47,,57
872.3747371,47,,57
872.4347396,47,,57
872.4947421,47,,57
872.5547445,47,,57
872.614747,47,,57
872.6747495,47,,57
872.7347519,47,,57
872.7947544,47,,57
872.8547569,47,,57
872.9147594,47,,57
872.9747618,47,,57
873.0347643,47,,57
873.0947668,47,,57
873.1547693,47,,57
873.2147717,47,,57
873.2747742,47,,57
873.3347767,47,,57
873.3947792,47,,57
873.4547816,47,,57
873.5147841,47,,57
873.5747866,47,,57
873.6347891,47,,57
873.6947915,47,,57
873.754794,47,,57
873.8147965,47,,57
873.874799,47,,57
873.9348014,47,,57
873.9948039,47,,57
874.0548064,47,,57
874.1148089,47,,57
874.1748113,47,,57
874.2348138,47,,57
874.2948163,47,,57
874.3548188,47,,57
874.4148212,47,,57
874.4748237,47,,57
874.5348262,47,,57
874.5948287,47,,57
874.6548311,47,,57
874.7148336,47,,57
874.7748361,47,,57
874.8348386,47,,57
874.894841,47,,57
874.9548435,47,,57
875.014846,47,,57
875.0748484,47,,57
875.1348509,47,,57
875.1948534,47,,57
875.2548559,47,,57
875.3148583,47,,57
875.3748608,47,,57
875.4348633,47,,57
875.4948658,47,,57
875.5548682,47,,57
875.6148707,47,,57
875.6748732,47,,57
875.7348757,47,,57
875.7948781,47,,57
875.8548806,47,,57
875.9148831,47,,57
875.9748856,47,,57
876.034888,47,,57
876.0948905,47,,57
876.154893,47,,57
876.2148955,47,,57
876.2748979,47,,57
876.3349004,47,,57
876.3949029,47,,57
876.4549054,47,,57
876.5149078,47,,57
876.5749103,47,,57
876.6349128,47,,57
876.6949153,47,,57
876.7549177,47,,57
876.8149202,47,,57
876.8749227,47,,57
876.9349252,47,,57
876.9949276,47,,57
877.0549301,47,,57
877.1149326,47,,57
877.174935,47,,57
877.2349375,47,,57
877.29494,47,,57
877.3549425,47,,57
877.4149449,47,,57
877.4749474,47,,57
877.5349499,47,,57
877.5949524,47,,57
877.6549548,47,,57
877.7149573,47,,57
877.7749598,47,,57
877.8349623,47,,57
877.8949647,47,,57
877.9549672,47,,57
878.0149697,47,,57
878.0749722,47,,57
878.1349746,47,,57
878.1949771,47,,57
878.2549796,47,,57
878.3149821,47,,57
878.3749845,47,,57
878.434987,47,,57
878.4949895,47,,57
878.554992,47,,57
878.6149944,47,,57
878.6749969,47,,57
878.7349994,47,,57
878.7950019,47,,57
878.8550043,47,,57
878.9150068,47,,57
878.9750093,47,,57
879.0350118,47,,57
879.0950142,47,,57
879.1550167,47,,57
879.2150192,47,,57
879.2750217,47,,57
879.3350241,47,,57
879.3950266,47,,57
879.4550291,47,,57
879.5150315,47,,57
879.575034,47,,57
879.6350365,47,,57
879.695039,47,,57
879.7550414,47,,57
879.8150439,47,,57
879.8750464,47,,57
879.9350489,47,,57
879.9950513,47,,57
880.0550538,47,,57
880.1150563,47,,57
880.1750588,47,,57
880.2350612,47,,57
880.2950637,47,,57
880.3550662,47,,57
880.4150687,47,,57
880.4750711,47,,57
880.5350736,47,,57
880.5950761,47,,57
880.6550786,47,,57
880.715081,47,,57
880.7750835,47,,57
880.835086,47,,57
880.8950885,47,,57
880.9550909,47,,57
881.0150934,47,,57
881.0750959,47,,57
881.1350984,47,,57
881.1951008,47,,57
881.2551033,47,,57
881.3151058,47,,57
881.3751083,47,,57
881.4351107,47,,57
881.4951132,47,,57
881.5551157,47,,57
881.6151181,47,,57
881.6751206,47,,57
881.7351231,47,,57
881.7951256,47,,57
881.855128,47,,57
881.9151305,47,,57
881.975133,47,,57
882.0351355,47,,57
882.0951379,47,,57
882.1551404,47,,57
882.2151429,47,,57
882.2751454,47,,57
882.3351478,47,,57
882.3951503,47,,57
882.4551528,47,,57
882.5151553,47,,57
882.5751577,47,,57
882.6351602,47,,57
882.6951627,47,,57
882.7551652,47,,57
882.8151676,47,,57
882.8751701,47,,57
882.9351726,47,,57
882.9951751,47,,57
883.0551775,47,,57
883.11518,47,,57
883.1751825,47,,57
883.235185,47,,57
883.2951874,47,,57
883.3551899,47,,57
883.4151924,47,,57
883.4751949,47,,57
883.5351973,47,,57
883.5951998,47,,57
883.6552023,47,,57
883.7152048,47,,57
883.7752072,47,,57
883.8352097,47,,57
883.8952122,47,,57
883.9552146,47,,57
884.0152171,47,,57
884.0752196,47,,57
884.1352221,47,,57
884.1952245,47,,57
884.255227,47,,57
884.3152295,47,,57
884.375232,47,,57
884.4352344,47,,57
884.4952369,47,,57
884.5552394,47,,57
884.6152419,47,,57
884.6752443,47,,57
884.7352468,47,,57
884.7952493,47,,57
884.8552518,47,,57
884.9152542,47,,57
884.9752567,47,,57
885.0352592,47,,57
885.0952617,47,,57
885.1552641,47,,57
885.2152666,47,,57
885.2752691,47,,57
885.3352716,47,,57
885.395274,47,,57
885.4552765,47,,57
885.515279,47,,57
885.5752815,47,,57
885.6352839,47,,57
885.6952864,47,,57
885.7552889,47,,57
885.8152914,47,,57
885.8752938,47,,57
885.9352963,47,,57
885.9952988,47,,57
886.0553012,47,,57
886.1153037,47,,57
886.1753062,47,,57
886.2353087,47,,57
886.2953111,47,,57
886.3553136,47,,57
886.4153161,47,,57
886.4753186,47,,57
886.535321,47,,57
886.5953235,47,,57
886.655326,47,,57
886.7153285,47,,57
886.7753309,47,,57
886.8353334,47,,57
886.8953359,47,,57
886.9553384,47,,57
887.0153408,47,,57
887.0753433,47,,57
887.1353458,47,,57
887.1953483,47,,57
887.2553507,47,,57
887.3153532,47,,57
887.3753557,47,,57
887.4353582,47,,57
887.4953606,47,,57
