Frequency (MHz),CISPR11_CE_CLASS_B_Group_1_AVG,CISPR11_CE_CLASS_A_Group_1_AVG
3.097203799,64,77.09266859
3.101703346,64,77.08935657
3.106202894,64,77.08604935
3.110702442,64,77.08274692
3.11520199,64,77.07944926
3.119701538,64,77.07615637
3.124201085,64,77.07286822
3.128700633,64,77.0695848
3.133200181,64,77.0663061
3.137699729,64,77.0630321
3.142199276,64,77.0597628
3.146698824,64,77.05649817
3.151198372,64,77.05323821
3.15569792,64,77.0499829
3.160197468,64,77.04673223
3.164697015,64,77.04348619
3.169196563,64,77.04024475
3.173696111,64,77.03700792
3.178195659,64,77.03377567
3.182695207,64,77.03054799
3.187194754,64,77.02732488
3.191694302,64,77.02410631
3.19619385,64,77.02089227
3.200693398,64,77.01768276
3.205192945,64,77.01447775
3.209692493,64,77.01127725
3.214192041,64,77.00808122
3.218691589,64,77.00488967
3.223191137,64,77.00170257
3.227690684,64,76.99851992
3.232190232,64,76.99534171
3.23668978,64,76.99216791
3.241189328,64,76.98899852
3.245688875,64,76.98583354
3.250188423,64,76.98267293
3.254687971,64,76.9795167
3.259187519,64,76.97636483
3.263687067,64,76.97321731
3.268186614,64,76.97007412
3.272686162,64,76.96693526
3.27718571,64,76.96380071
3.281685258,64,76.96067046
3.286184806,64,76.9575445
3.290684353,64,76.95442282
3.295183901,64,76.9513054
3.299683449,64,76.94819224
3.304182997,64,76.94508332
3.308682544,64,76.94197863
3.313182092,64,76.93887816
3.31768164,64,76.9357819
3.322181188,64,76.93268983
3.326680736,64,76.92960195
3.331180283,64,76.92651824
3.335679831,64,76.9234387
3.340179379,64,76.9203633
3.344678927,64,76.91729205
3.349178475,64,76.91422492
3.353678022,64,76.91116192
3.35817757,64,76.90810302
3.362677118,64,76.90504821
3.367176666,64,76.90199749
3.371676213,64,76.89895085
3.376175761,64,76.89590826
3.380675309,64,76.89286973
3.385174857,64,76.88983525
3.389674405,64,76.88680479
3.394173952,64,76.88377835
3.3986735,64,76.88075592
3.403173048,64,76.87773749
3.407672596,64,76.87472305
3.412172144,64,76.87171259
3.416671691,64,76.86870609
3.421171239,64,76.86570355
3.425670787,64,76.86270496
3.430170335,64,76.8597103
3.434669882,64,76.85671957
3.43916943,64,76.85373275
3.443668978,64,76.85074984
3.448168526,64,76.84777082
3.452668074,64,76.84479569
3.457167621,64,76.84182444
3.461667169,64,76.83885704
3.466166717,64,76.83589351
3.470666265,64,76.83293381
3.475165812,64,76.82997795
3.47966536,64,76.82702592
3.484164908,64,76.8240777
3.488664456,64,76.82113329
3.493164004,64,76.81819267
3.497663551,64,76.81525584
3.502163099,64,76.81232278
3.506662647,64,76.80939349
3.511162195,64,76.80646795
3.515661743,64,76.80354616
3.52016129,64,76.80062811
3.524660838,64,76.79771379
3.529160386,64,76.79480318
3.533659934,64,76.79189628
3.538159481,64,76.78899308
3.542659029,64,76.78609357
3.547158577,64,76.78319775
3.551658125,64,76.78030559
3.556157673,64,76.77741709
3.56065722,64,76.77453225
3.565156768,64,76.77165105
3.569656316,64,76.76877348
3.574155864,64,76.76589954
3.578655412,64,76.76302922
3.583154959,64,76.7601625
3.587654507,64,76.75729938
3.592154055,64,76.75443985
3.596653603,64,76.75158389
3.60115315,64,76.74873151
3.605652698,64,76.74588269
3.610152246,64,76.74303742
3.614651794,64,76.7401957
3.619151342,64,76.73735751
3.623650889,64,76.73452285
3.628150437,64,76.7316917
3.632649985,64,76.72886407
3.637149533,64,76.72603993
3.64164908,64,76.72321929
3.646148628,64,76.72040213
3.650648176,64,76.71758844
3.655147724,64,76.71477822
3.659647272,64,76.71197146
3.664146819,64,76.70916815
3.668646367,64,76.70636827
3.673145915,64,76.70357183
3.677645463,64,76.70077881
3.682145011,64,76.69798921
3.686644558,64,76.69520301
3.691144106,64,76.69242021
